STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/23/1999,4.6,",,W",4.3,",,W,",,,26.7,",,W",30,",,W",23.3,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/24/1999,3,",,W",1.3,",,W,",,,28.3,",,W",33.3,",,W",22.8,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/25/1999,1.6,",,W",0.3,",,W,",,,30,",,W",36.1,",,W",23.9,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/26/1999,1.7,",,W",0.3,",,W,",,,29.4,",,W",35.6,",,W",23.3,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/27/1999,1.8,",,W",0.3,",,W,",,,30.6,",,W",37.2,",,W",23.9,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/28/1999,1.9,",,W",0,",,W,",,,30.6,",,W",37.2,",,W",23.9,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/29/1999,1.5,",,W",0.3,",,W,",,,30.6,",,W",37.8,",,W",23.3,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/30/1999,1.6,",,W",0,",,W,",,,30.6,",,W",38.3,",,W",22.8,",,W",,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.33896,-98.47198,173.1,8/31/1999,1.9,",,W",0,",,W,",,,29.4,",,W",36.7,",,W",22.2,",,W",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/1/1999,,,0,",,0,0800",,,,,37.8,",,0",23.9,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/2/1999,,,0,",,0,0800",,,,,37.8,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/3/1999,,,0,",,0,0800",,,,,36.7,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/4/1999,,,0,",,0,0800",,,,,36.7,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/5/1999,,,0,",,0,0800",,,,,37.2,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/6/1999,,,0,",,0,0800",,,,,37.8,",,0",21.7,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/7/1999,,,0,",,0,0800",,,,,37.8,",,0",21.1,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/8/1999,,,0,",,0,0800",,,,,37.2,",,0",21.1,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/9/1999,,,0,",,0,0800",,,,,37.8,",,0",21.1,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/10/1999,,,0,",,0,0800",,,,,38.3,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/11/1999,,,0,",,0,0800",,,,,38.9,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/12/1999,,,0,",,0,0800",,,,,38.3,",,0",25,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/13/1999,,,0,",,0,0800",,,,,38.9,",,0",24.4,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/14/1999,,,0,",,0,0800",,,,,40,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/15/1999,,,0,",,0,0800",,,,,40.6,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/16/1999,,,0,",,0,0800",,,,,39.4,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/17/1999,,,0,",,0,0800",,,,,37.8,",,0",22.2,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/18/1999,,,0,",,0,0800",,,,,36.1,",,0",22.2,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/19/1999,,,0,",,0,0800",,,,,37.2,",,0",21.7,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/20/1999,,,0,",,0,0800",,,,,38.3,",,0",21.7,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/21/1999,,,0,",,0,0800",,,,,40,",,0",21.7,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/22/1999,,,0,",,0,0800",,,,,40.6,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/23/1999,,,0,",,0,0800",,,,,32.8,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/24/1999,,,13.2,",,0,0800",,,,,29.4,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/25/1999,,,0.3,",,0,0800",,,,,32.8,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/26/1999,,,0,",,0,0800",,,,,36.1,",,0",23.9,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/27/1999,,,0,",,0,0800",,,,,36.1,",,0",23.9,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/28/1999,,,0,",,0,0800",,,,,37.8,",,0",23.9,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/29/1999,,,0,",,0,0800",,,,,37.2,",,0",23.3,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/30/1999,,,0,",,0,0800",,,,,37.2,",,0",22.8,",,0",,
USC00413201,"FLORESVILLE, TX US",29.1333,-98.1629,121.9,8/31/1999,,,0,",,0,0800",,,,,38.3,",,0",20.6,",,0",,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/1/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/2/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/3/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/4/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/5/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/6/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/7/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/8/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/9/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/10/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/11/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/12/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/13/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/14/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/15/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/16/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/17/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/18/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/19/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/20/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/21/1999,,,7.9,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/22/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/23/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/24/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/25/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/26/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/27/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/28/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/29/1999,,,0,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/30/1999,,,13.5,",,0,0700",,,,,,,,,,
USC00414313,"HOUSTON BARKER, TX US",29.8142,-95.7276,38.7,8/31/1999,,,0,",,0,0700",,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/1/1999,,,0,",,0,0800",,,,,33.3,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/2/1999,,,0,",,0,0800",,,,,33.3,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/3/1999,,,2.8,",,0,0800",,,,,35.6,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/4/1999,,,0,",,0,0800",,,,,35.6,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/5/1999,,,0,",,0,0800",,,,,35.6,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/6/1999,,,0,",,0,0800",,,,,35,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/7/1999,,,0,",,0,0800",,,,,33.3,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/8/1999,,,0,",,0,0800",,,,,34.4,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/9/1999,,,0,",,0,0800",,,,,36.1,",,0",24.4,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/10/1999,,,0,",,0,0800",,,,,35.6,",,0",24.4,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/11/1999,,,0,"T,,0,0800",,,,,34.4,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/12/1999,,,0,",,0,0800",,,,,35.6,",,0",25.6,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/13/1999,,,0,",,0,0800",,,,,36.7,",,0",25.6,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/14/1999,,,0,",,0,0800",,,,,37.8,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/15/1999,,,0,",,0,0800",,,,,34.4,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/16/1999,,,0,",,0,0800",,,,,33.3,",,0",21.1,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/17/1999,,,0,",,0,0800",,,,,33.9,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/18/1999,,,0,",,0,0800",,,,,35,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/19/1999,,,0,",,0,0800",,,,,37.2,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/20/1999,,,0,",,0,0800",,,,,38.9,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/21/1999,,,0,",,0,0800",,,,,33.9,",,0",24.4,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/22/1999,,,2.5,",,0,0800",,,,,31.7,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/23/1999,,,0.5,",,0,0800",,,,,33.9,",,0",25.6,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/24/1999,,,0,",,0,0800",,,,,33.3,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/25/1999,,,0,",,0,0800",,,,,35.6,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/26/1999,,,0,",,0,0800",,,,,36.7,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/27/1999,,,0,",,0,0800",,,,,36.7,",,0",23.9,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/28/1999,,,0,",,0,0800",,,,,36.1,",,0",23.3,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/29/1999,,,17,",,0,0800",,,,,36.7,",,0",22.8,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/30/1999,,,0,",,0,0800",,,,,36.1,",,0",21.7,",,0",,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/31/1999,,,1,",,0,0800",,,,,32.2,",,0",22.2,",,0",,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/1/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/2/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/3/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/4/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/5/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/6/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/7/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/8/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/9/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/10/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/11/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/12/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/13/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/14/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/15/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/16/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/17/1999,,,5.6,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/18/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/19/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/20/1999,,,1.8,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/21/1999,,,0.5,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/22/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/23/1999,,,10.2,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/24/1999,,,4.6,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/25/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/26/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/27/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/28/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/29/1999,,,3.3,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/30/1999,,,0,",,0,0700",,,,,,,,,,
USC00417628,"RIOMEDINA, TX US",29.4416,-98.8801,259.1,8/31/1999,,,0,",,0,0700",,,,,,,,,,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/1/1999,,,0,",,0,0700",,,,,36.7,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/2/1999,,,0,",,0,0700",,,,,36.1,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/3/1999,,,0,",,0,0700",,,,,35.6,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/4/1999,,,0,",,0,0700",,,,,35,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/5/1999,,,4.6,",,0,0700",,,,,36.7,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/6/1999,,,0,",,0,0700",,,,,36.7,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/7/1999,,,0,",,0,0700",,,,,36.1,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/8/1999,,,0,",,0,0700",,,,,36.1,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/9/1999,,,0,",,0,0700",,,,,36.1,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/10/1999,,,0,",,0,0700",,,,,36.7,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/11/1999,,,0,",,0,0700",,,,,37.2,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/12/1999,,,0,",,0,0700",,,,,37.2,",,0",24.4,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/13/1999,,,0,",,0,0700",,,,,37.8,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/14/1999,,,0,",,0,0700",,,,,37.8,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/15/1999,,,0,",,0,0700",,,,,38.9,",,0",22.8,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/16/1999,,,0,",,0,0700",,,,,38.3,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/17/1999,,,0,",,0,0700",,,,,37.2,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/18/1999,,,0,",,0,0700",,,,,35.6,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/19/1999,,,0,",,0,0700",,,,,35,",,0",21.7,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/20/1999,,,0,",,0,0700",,,,,37.8,",,0",20,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/21/1999,,,0,",,0,0700",,,,,39.4,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/22/1999,,,0,",,0,0700",,,,,39.4,",,0",22.2,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/23/1999,,,0,",,0,0700",,,,,32.8,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/24/1999,,,26.9,",,0,0700",,,,,30.6,",,0",21.7,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/25/1999,,,0,",,0,0700",,,,,32.8,",,0",23.3,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/26/1999,,,0,",,0,0700",,,,,34.4,",,0",23.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/27/1999,,,0,",,0,0700",,,,,35,",,0",24.4,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/28/1999,,,0,",,0,0700",,,,,36.1,",,0",24.4,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/29/1999,,,0,",,0,0700",,,,,36.1,",,0",24.4,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/30/1999,,,26.2,",,0,0700",,,,,36.1,",,0",18.9,",,0",,
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",29.4704,-98.47278,213.4,8/31/1999,,,0,",,0,0700",,,,,36.1,",,0",22.2,",,0",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/1/1999,3.1,",,W",0,",,W,2400",,,29.4,",,W",31.7,",,W",26.7,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/2/1999,2.7,",,W",0,",,W,2400",,,30,",,W",33.3,",,W",26.7,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/3/1999,3.4,",,W",0,",,W,2400",,,31.1,",,W",34.4,",,W",27.2,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/4/1999,3,",,W",0,",,W,2400",,,31.1,",,W",35,",,W",26.7,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/5/1999,3.1,",,W",0,",,W,2400",,,31.7,",,W",35.6,",,W",27.2,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/6/1999,2.5,",,W",0,",,W,2400",,,31.1,",,W",35,",,W",27.2,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/7/1999,3,",,W",0,",,W,2400",,,30,",,W",32.2,",,W",27.8,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/8/1999,3.1,",,W",0.5,",,W,2400",,,29.4,",,W",32.2,",,W",26.7,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/9/1999,5.8,",,W",0,",,W,2400",,,30,",,W",32.8,",,W",27.2,",,W",,
USW00012923,"GALVESTON SCHOLES FIELD, TX US",29.27036,-94.86421,1.5,8/10/1999,6.1,",,W",0,",,W,2400",,,30.6,",,W",32.8,",,W",27.8,",,W",,
