"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/08/01","10:00","0.01","0.049","-"
"2020/08/01","10:06","0.013","0.053","-"
"2020/08/01","10:12","0.015","0.055","-"
"2020/08/01","10:18","0.018","0.058","-"
"2020/08/01","10:24","0.021","0.063","-"
"2020/08/01","10:30","0.024","0.066","-"
"2020/08/01","10:36","0.026","0.072","-"
"2020/08/01","10:42","0.029","0.076","-"
"2020/08/01","10:48","0.032","0.079","-"
"2020/08/01","10:54","0.035","0.084","-"
"2020/08/01","11:00","0.037","0.088","-"
"2020/08/01","11:06","0.04","0.091","-"
"2020/08/01","11:12","0.043","0.093","-"
"2020/08/01","11:18","0.046","0.097","-"
"2020/08/01","11:24","0.048","0.102","-"
"2020/08/01","11:30","0.051","0.107","-"
"2020/08/01","11:36","0.054","0.11","-"
"2020/08/01","11:42","0.056","0.117","-"
"2020/08/01","11:48","0.059","0.125","-"
"2020/08/01","11:54","0.061","0.129","-"
"2020/08/01","12:00","0.064","0.133","-"
"2020/08/01","12:06","0.067","0.137","-"
"2020/08/01","12:12","0.069","0.139","-"
"2020/08/01","12:18","0.072","0.142","-"
"2020/08/01","12:24","0.074","0.146","-"
"2020/08/01","12:30","0.077","0.149","-"
"2020/08/01","12:36","0.08","0.151","-"
"2020/08/01","12:42","0.082","0.154","-"
"2020/08/01","12:48","0.085","0.158","-"
"2020/08/01","12:54","0.087","0.159","-"
"2020/08/01","13:00","0.09","0.163","-"
"2020/08/01","13:06","0.092","0.168","-"
"2020/08/01","13:12","0.095","0.172","-"
"2020/08/01","13:18","0.097","0.177","-"
"2020/08/01","13:24","0.1","0.179","-"
