"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/05/01","11:30","0.119","0.138","-"
"2020/05/01","11:36","0.116","0.134","-"
"2020/05/01","11:42","0.113","0.134","-"
"2020/05/01","11:48","0.111","0.131","-"
"2020/05/01","11:54","0.108","0.129","-"
"2020/05/01","12:00","0.105","0.128","-"
"2020/05/01","12:06","0.103","0.121","-"
"2020/05/01","12:12","0.1","0.127","-"
"2020/05/01","12:18","0.097","0.12","-"
"2020/05/01","12:24","0.095","0.13","-"
"2020/05/01","12:30","0.092","0.123","-"
"2020/05/01","12:36","0.09","0.127","-"
"2020/05/01","12:42","0.088","0.127","-"
"2020/05/01","12:48","0.085","0.126","-"
"2020/05/01","12:54","0.083","0.127","-"
"2020/05/01","13:00","0.081","0.124","-"
"2020/05/01","13:06","0.079","0.125","-"
"2020/05/01","13:12","0.077","0.121","-"
"2020/05/01","13:18","0.075","0.118","-"
"2020/05/01","13:24","0.073","0.118","-"
"2020/05/01","13:30","0.072","0.116","-"
"2020/05/01","13:36","0.07","0.12","-"
