"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/14","06:24","0.227","1.43","-"
"2020/06/14","06:30","0.226","1.43","-"
"2020/06/14","06:36","0.225","1.42","-"
"2020/06/14","06:42","0.224","1.42","-"
"2020/06/14","06:48","0.223","1.41","-"
"2020/06/14","06:54","0.223","1.41","-"
"2020/06/14","07:00","0.222","1.41","-"
"2020/06/14","07:06","0.221","1.41","-"
"2020/06/14","07:12","0.22","1.41","-"
"2020/06/14","07:18","0.219","1.41","-"
"2020/06/14","07:24","0.218","1.4","-"
"2020/06/14","07:30","0.218","1.39","-"
"2020/06/14","07:36","0.217","1.39","-"
"2020/06/14","07:42","0.216","1.38","-"
"2020/06/14","07:48","0.215","1.38","-"
"2020/06/14","07:54","0.214","1.38","-"
"2020/06/14","08:00","0.213","1.38","-"
"2020/06/14","08:06","0.211","1.37","-"
"2020/06/14","08:12","0.21","1.37","-"
"2020/06/14","08:18","0.209","1.37","-"
"2020/06/14","08:24","0.208","1.36","-"
"2020/06/14","08:30","0.206","1.36","-"
"2020/06/14","08:36","0.205","1.35","-"
"2020/06/14","08:42","0.203","1.34","-"
"2020/06/14","08:48","0.201","1.34","-"
"2020/06/14","08:54","0.2","1.33","-"
"2020/06/14","09:00","0.198","1.33","-"
"2020/06/14","09:06","0.196","1.32","-"
"2020/06/14","09:12","0.194","1.32","-"
"2020/06/14","09:18","0.192","1.32","-"
"2020/06/14","09:24","0.19","1.32","-"
"2020/06/14","09:30","0.188","1.31","-"
"2020/06/14","09:36","0.185","1.31","-"
"2020/06/14","09:42","0.183","1.31","-"
"2020/06/14","09:48","0.181","1.3","-"
"2020/06/14","09:54","0.178","1.3","-"
"2020/06/14","10:00","0.176","1.29","-"
"2020/06/14","10:06","0.174","1.29","-"
"2020/06/14","10:12","0.171","1.29","-"
"2020/06/14","10:18","0.169","1.3","-"
"2020/06/14","10:24","0.166","1.29","-"
"2020/06/14","10:30","0.164","1.29","-"
"2020/06/14","10:36","0.161","1.28","-"
"2020/06/14","10:42","0.159","1.28","-"
"2020/06/14","10:48","0.156","1.27","-"
"2020/06/14","10:54","0.154","1.27","-"
"2020/06/14","11:00","0.152","1.28","-"
"2020/06/14","11:06","0.149","1.27","-"
"2020/06/14","11:12","0.147","1.26","-"
"2020/06/14","11:18","0.145","1.26","-"
"2020/06/14","11:24","0.142","1.25","-"
"2020/06/14","11:30","0.14","1.25","-"
"2020/06/14","11:36","0.138","1.24","-"
"2020/06/14","11:42","0.136","1.24","-"
"2020/06/14","11:48","0.134","1.22","-"
"2020/06/14","11:54","0.132","1.22","-"
"2020/06/14","12:00","0.13","1.22","-"
"2020/06/14","12:06","0.128","1.22","-"
"2020/06/14","12:12","0.127","1.22","-"
"2020/06/14","12:18","0.125","1.22","-"
"2020/06/14","12:24","0.123","1.22","-"
"2020/06/14","12:30","0.122","1.22","-"
"2020/06/14","12:36","0.121","1.23","-"
"2020/06/14","12:42","0.119","1.22","-"
"2020/06/14","12:48","0.118","1.22","-"
"2020/06/14","12:54","0.117","1.22","-"
"2020/06/14","13:00","0.116","1.21","-"
"2020/06/14","13:06","0.115","1.2","-"
"2020/06/14","13:12","0.114","1.19","-"
"2020/06/14","13:18","0.114","1.19","-"
"2020/06/14","13:24","0.113","1.19","-"
"2020/06/14","13:30","0.113","1.2","-"
"2020/06/14","13:36","0.112","1.19","-"
"2020/06/14","13:42","0.112","1.2","-"
"2020/06/14","13:48","0.112","1.2","-"
"2020/06/14","13:54","0.112","1.18","-"
"2020/06/14","14:00","0.112","1.19","-"
"2020/06/14","14:06","0.113","1.19","-"
"2020/06/14","14:12","0.113","1.2","-"
"2020/06/14","14:18","0.114","1.2","-"
"2020/06/14","14:24","0.115","1.2","-"
"2020/06/14","14:30","0.116","1.19","-"
"2020/06/14","14:36","0.117","1.22","-"
"2020/06/14","14:42","0.119","1.2","-"
"2020/06/14","14:48","0.12","1.21","-"
"2020/06/14","14:54","0.122","1.21","-"
"2020/06/14","15:00","0.124","1.21","-"
"2020/06/14","15:06","0.126","1.2","-"
"2020/06/14","15:12","0.129","1.21","-"
"2020/06/14","15:18","0.131","1.22","-"
"2020/06/14","15:24","0.134","1.22","-"
"2020/06/14","15:30","0.138","1.22","-"
"2020/06/14","15:36","0.141","1.22","-"
"2020/06/14","15:42","0.145","1.23","-"
"2020/06/14","15:48","0.149","1.23","-"
"2020/06/14","15:54","0.153","1.24","-"
"2020/06/14","16:00","0.157","1.22","-"
"2020/06/14","16:06","0.162","1.24","-"
"2020/06/14","16:12","0.167","1.22","-"
"2020/06/14","16:18","0.172","1.24","-"
"2020/06/14","16:24","0.178","1.25","-"
"2020/06/14","16:30","0.183","1.26","-"
"2020/06/14","16:36","0.189","1.25","-"
"2020/06/14","16:42","0.196","1.28","-"
"2020/06/14","16:48","0.202","1.28","-"
"2020/06/14","16:54","0.209","1.28","-"
"2020/06/14","17:00","0.216","1.27","-"
"2020/06/14","17:06","0.223","1.28","-"
"2020/06/14","17:12","0.23","1.28","-"
"2020/06/14","17:18","0.238","1.29","-"
"2020/06/14","17:24","0.246","1.3","-"
"2020/06/14","17:30","0.253","1.3","-"
"2020/06/14","17:36","0.262","1.31","-"
"2020/06/14","17:42","0.27","1.31","-"
"2020/06/14","17:48","0.278","1.31","-"
"2020/06/14","17:54","0.287","1.32","-"
"2020/06/14","18:00","0.295","1.33","-"
"2020/06/14","18:06","0.304","1.35","-"
"2020/06/14","18:12","0.313","1.34","-"
"2020/06/14","18:18","0.321","1.35","-"
"2020/06/14","18:24","0.33","1.35","-"
"2020/06/14","18:30","0.339","1.35","-"
"2020/06/14","18:36","0.348","1.37","-"
"2020/06/14","18:42","0.357","1.39","-"
"2020/06/14","18:48","0.365","1.39","-"
"2020/06/14","18:54","0.374","1.4","-"
"2020/06/14","19:00","0.382","1.42","-"
"2020/06/14","19:06","0.391","1.43","-"
"2020/06/14","19:12","0.399","1.41","-"
"2020/06/14","19:18","0.407","1.43","-"
"2020/06/14","19:24","0.415","1.42","-"
"2020/06/14","19:30","0.423","1.44","-"
"2020/06/14","19:36","0.431","1.45","-"
"2020/06/14","19:42","0.438","1.47","-"
"2020/06/14","19:48","0.445","1.46","-"
"2020/06/14","19:54","0.452","1.46","-"
"2020/06/14","20:00","0.459","1.47","-"
"2020/06/14","20:06","0.465","1.5","-"
"2020/06/14","20:12","0.471","1.5","-"
"2020/06/14","20:18","0.477","1.51","-"
"2020/06/14","20:24","0.482","1.49","-"
"2020/06/14","20:30","0.487","1.52","-"
"2020/06/14","20:36","0.492","1.51","-"
"2020/06/14","20:42","0.497","1.52","-"
"2020/06/14","20:48","0.501","1.52","-"
"2020/06/14","20:54","0.505","1.53","-"
"2020/06/14","21:00","0.508","1.53","-"
"2020/06/14","21:06","0.511","1.55","-"
"2020/06/14","21:12","0.514","1.54","-"
"2020/06/14","21:18","0.516","1.53","-"
"2020/06/14","21:24","0.518","1.52","-"
"2020/06/14","21:30","0.52","1.52","-"
"2020/06/14","21:36","0.521","1.51","-"
"2020/06/14","21:42","0.522","1.53","-"
"2020/06/14","21:48","0.523","1.5","-"
"2020/06/14","21:54","0.523","1.53","-"
"2020/06/14","22:00","0.523","1.5","-"
"2020/06/14","22:06","0.523","1.49","-"
"2020/06/14","22:12","0.523","1.49","-"
"2020/06/14","22:18","0.522","1.49","-"
"2020/06/14","22:24","0.52","1.49","-"
"2020/06/14","22:30","0.519","1.47","-"
"2020/06/14","22:36","0.517","1.48","-"
"2020/06/14","22:42","0.515","1.45","-"
"2020/06/14","22:48","0.512","1.46","-"
"2020/06/14","22:54","0.51","1.45","-"
"2020/06/14","23:00","0.507","1.44","-"
"2020/06/14","23:06","0.504","1.42","-"
"2020/06/14","23:12","0.5","1.42","-"
"2020/06/14","23:18","0.497","1.4","-"
"2020/06/14","23:24","0.493","1.4","-"
"2020/06/14","23:30","0.489","1.39","-"
"2020/06/14","23:36","0.484","1.38","-"
"2020/06/14","23:42","0.48","1.37","-"
"2020/06/14","23:48","0.475","1.36","-"
"2020/06/14","23:54","0.47","1.35","-"
"2020/06/15","00:00","0.465","1.34","-"
"2020/06/15","00:06","0.46","1.33","-"
"2020/06/15","00:12","0.454","1.33","-"
"2020/06/15","00:18","0.449","1.31","-"
"2020/06/15","00:24","0.443","1.3","-"
"2020/06/15","00:30","0.437","1.29","-"
"2020/06/15","00:36","0.431","1.28","-"
"2020/06/15","00:42","0.425","1.28","-"
"2020/06/15","00:48","0.419","1.27","-"
"2020/06/15","00:54","0.412","1.26","-"
"2020/06/15","01:00","0.406","1.27","-"
"2020/06/15","01:06","0.399","1.26","-"
"2020/06/15","01:12","0.392","1.26","-"
"2020/06/15","01:18","0.385","1.25","-"
"2020/06/15","01:24","0.378","1.25","-"
"2020/06/15","01:30","0.371","1.25","-"
"2020/06/15","01:36","0.364","1.24","-"
"2020/06/15","01:42","0.357","1.23","-"
"2020/06/15","01:48","0.35","1.24","-"
"2020/06/15","01:54","0.343","1.23","-"
"2020/06/15","02:00","0.335","1.23","-"
"2020/06/15","02:06","0.328","1.22","-"
"2020/06/15","02:12","0.321","1.23","-"
"2020/06/15","02:18","0.313","1.22","-"
"2020/06/15","02:24","0.306","1.22","-"
"2020/06/15","02:30","0.299","1.21","-"
"2020/06/15","02:36","0.291","1.21","-"
"2020/06/15","02:42","0.284","1.21","-"
"2020/06/15","02:48","0.277","1.2","-"
"2020/06/15","02:54","0.27","1.2","-"
"2020/06/15","03:00","0.262","1.2","-"
"2020/06/15","03:06","0.255","1.2","-"
"2020/06/15","03:12","0.248","1.19","-"
"2020/06/15","03:18","0.242","1.18","-"
"2020/06/15","03:24","0.235","1.18","-"
"2020/06/15","03:30","0.228","1.18","-"
"2020/06/15","03:36","0.222","1.18","-"
"2020/06/15","03:42","0.216","1.17","-"
"2020/06/15","03:48","0.21","1.17","-"
"2020/06/15","03:54","0.204","1.16","-"
"2020/06/15","04:00","0.198","1.17","-"
"2020/06/15","04:06","0.192","1.16","-"
"2020/06/15","04:12","0.187","1.16","-"
"2020/06/15","04:18","0.182","1.15","-"
"2020/06/15","04:24","0.177","1.15","-"
"2020/06/15","04:30","0.172","1.15","-"
"2020/06/15","04:36","0.167","1.13","-"
"2020/06/15","04:42","0.163","1.13","-"
"2020/06/15","04:48","0.159","1.13","-"
"2020/06/15","04:54","0.155","1.12","-"
"2020/06/15","05:00","0.152","1.13","-"
"2020/06/15","05:06","0.148","1.12","-"
"2020/06/15","05:12","0.145","1.12","-"
"2020/06/15","05:18","0.142","1.11","-"
"2020/06/15","05:24","0.14","1.1","-"
"2020/06/15","05:30","0.137","1.1","-"
"2020/06/15","05:36","0.135","1.1","-"
"2020/06/15","05:42","0.133","1.1","-"
"2020/06/15","05:48","0.131","1.09","-"
"2020/06/15","05:54","0.13","1.09","-"
"2020/06/15","06:00","0.129","1.09","-"
"2020/06/15","06:06","0.127","1.09","-"
"2020/06/15","06:12","0.127","1.09","-"
"2020/06/15","06:18","0.126","1.09","-"
"2020/06/15","06:24","0.125","1.09","-"
"2020/06/15","06:30","0.125","1.1","-"
"2020/06/15","06:36","0.125","1.1","-"
"2020/06/15","06:42","0.125","1.09","-"
"2020/06/15","06:48","0.125","1.09","-"
"2020/06/15","06:54","0.125","1.1","-"
"2020/06/15","07:00","0.125","1.09","-"
"2020/06/15","07:06","0.126","1.11","-"
"2020/06/15","07:12","0.126","1.12","-"
"2020/06/15","07:18","0.127","1.12","-"
"2020/06/15","07:24","0.128","1.12","-"
"2020/06/15","07:30","0.128","1.12","-"
"2020/06/15","07:36","0.129","1.13","-"
"2020/06/15","07:42","0.13","1.13","-"
"2020/06/15","07:48","0.131","1.13","-"
"2020/06/15","07:54","0.132","1.15","-"
"2020/06/15","08:00","0.133","1.15","-"
"2020/06/15","08:06","0.133","1.16","-"
"2020/06/15","08:12","0.134","1.17","-"
"2020/06/15","08:18","0.135","1.17","-"
"2020/06/15","08:24","0.136","1.18","-"
"2020/06/15","08:30","0.137","1.18","-"
"2020/06/15","08:36","0.138","1.19","-"
"2020/06/15","08:42","0.139","1.19","-"
"2020/06/15","08:48","0.139","1.19","-"
"2020/06/15","08:54","0.14","1.19","-"
"2020/06/15","09:00","0.141","1.2","-"
"2020/06/15","09:06","0.141","1.21","-"
"2020/06/15","09:12","0.142","1.21","-"
"2020/06/15","09:18","0.143","1.2","-"
"2020/06/15","09:24","0.143","1.2","-"
"2020/06/15","09:30","0.144","1.21","-"
"2020/06/15","09:36","0.144","1.2","-"
"2020/06/15","09:42","0.145","1.21","-"
"2020/06/15","09:48","0.145","1.21","-"
"2020/06/15","09:54","0.145","1.21","-"
"2020/06/15","10:00","0.146","1.22","-"
"2020/06/15","10:06","0.146","1.22","-"
"2020/06/15","10:12","0.146","1.22","-"
"2020/06/15","10:18","0.147","1.22","-"
"2020/06/15","10:24","0.147","1.22","-"
"2020/06/15","10:30","0.147","1.22","-"
"2020/06/15","10:36","0.148","1.23","-"
"2020/06/15","10:42","0.148","1.23","-"
"2020/06/15","10:48","0.148","1.24","-"
"2020/06/15","10:54","0.148","1.24","-"
"2020/06/15","11:00","0.149","1.24","-"
"2020/06/15","11:06","0.149","1.24","-"
"2020/06/15","11:12","0.15","1.23","-"
"2020/06/15","11:18","0.15","1.23","-"
"2020/06/15","11:24","0.15","1.23","-"
"2020/06/15","11:30","0.151","1.23","-"
"2020/06/15","11:36","0.151","1.23","-"
"2020/06/15","11:42","0.152","1.24","-"
"2020/06/15","11:48","0.153","1.24","-"
"2020/06/15","11:54","0.153","1.23","-"
"2020/06/15","12:00","0.154","1.24","-"
"2020/06/15","12:06","0.155","1.24","-"
"2020/06/15","12:12","0.155","1.24","-"
"2020/06/15","12:18","0.156","1.24","-"
"2020/06/15","12:24","0.157","1.25","-"
"2020/06/15","12:30","0.158","1.26","-"
"2020/06/15","12:36","0.159","1.27","-"
"2020/06/15","12:42","0.16","1.27","-"
"2020/06/15","12:48","0.161","1.26","-"
"2020/06/15","12:54","0.162","1.25","-"
"2020/06/15","13:00","0.163","1.25","-"
"2020/06/15","13:06","0.164","1.25","-"
"2020/06/15","13:12","0.166","1.25","-"
"2020/06/15","13:18","0.167","1.24","-"
"2020/06/15","13:24","0.168","1.25","-"
"2020/06/15","13:30","0.17","1.24","-"
"2020/06/15","13:36","0.171","1.24","-"
"2020/06/15","13:42","0.173","1.23","-"
"2020/06/15","13:48","0.174","1.23","-"
"2020/06/15","13:54","0.176","1.22","-"
"2020/06/15","14:00","0.178","1.21","-"
"2020/06/15","14:06","0.18","1.21","-"
"2020/06/15","14:12","0.181","1.21","-"
"2020/06/15","14:18","0.183","1.21","-"
"2020/06/15","14:24","0.185","1.2","-"
"2020/06/15","14:30","0.187","1.19","-"
"2020/06/15","14:36","0.19","1.22","-"
"2020/06/15","14:42","0.192","1.22","-"
"2020/06/15","14:48","0.194","1.24","-"
"2020/06/15","14:54","0.197","1.23","-"
"2020/06/15","15:00","0.199","1.23","-"
"2020/06/15","15:06","0.202","1.28","-"
"2020/06/15","15:12","0.204","1.28","-"
"2020/06/15","15:18","0.207","1.27","-"
"2020/06/15","15:24","0.21","1.27","-"
"2020/06/15","15:30","0.213","1.31","-"
"2020/06/15","15:36","0.217","1.33","-"
"2020/06/15","15:42","0.22","1.31","-"
"2020/06/15","15:48","0.223","1.33","-"
"2020/06/15","15:54","0.227","1.31","-"
"2020/06/15","16:00","0.231","1.35","-"
"2020/06/15","16:06","0.235","1.35","-"
"2020/06/15","16:12","0.239","1.32","-"
"2020/06/15","16:18","0.243","1.33","-"
"2020/06/15","16:24","0.247","1.34","-"
"2020/06/15","16:30","0.252","1.36","-"
"2020/06/15","16:36","0.257","1.34","-"
"2020/06/15","16:42","0.262","1.34","-"
"2020/06/15","16:48","0.266","1.31","-"
"2020/06/15","16:54","0.272","1.32","-"
"2020/06/15","17:00","0.277","1.31","-"
"2020/06/15","17:06","0.282","1.35","-"
"2020/06/15","17:12","0.288","1.35","-"
"2020/06/15","17:18","0.294","1.37","-"
"2020/06/15","17:24","0.299","1.36","-"
"2020/06/15","17:30","0.305","1.35","-"
"2020/06/15","17:36","0.311","1.35","-"
"2020/06/15","17:42","0.317","1.35","-"
"2020/06/15","17:48","0.324","1.39","-"
"2020/06/15","17:54","0.33","1.39","-"
"2020/06/15","18:00","0.336","1.4","-"
"2020/06/15","18:06","0.343","1.38","-"
"2020/06/15","18:12","0.349","1.39","-"
"2020/06/15","18:18","0.356","1.39","-"
"2020/06/15","18:24","0.362","1.4","-"
"2020/06/15","18:30","0.369","1.37","-"
"2020/06/15","18:36","0.375","1.4","-"
"2020/06/15","18:42","0.382","1.39","-"
"2020/06/15","18:48","0.388","1.44","-"
"2020/06/15","18:54","0.395","1.44","-"
"2020/06/15","19:00","0.401","1.45","-"
"2020/06/15","19:06","0.408","1.49","-"
"2020/06/15","19:12","0.414","1.49","-"
"2020/06/15","19:18","0.42","1.54","-"
"2020/06/15","19:24","0.426","1.48","-"
"2020/06/15","19:30","0.432","1.5","-"
"2020/06/15","19:36","0.437","1.44","-"
"2020/06/15","19:42","0.443","1.48","-"
"2020/06/15","19:48","0.448","1.5","-"
"2020/06/15","19:54","0.453","1.52","-"
"2020/06/15","20:00","0.458","1.51","-"
"2020/06/15","20:06","0.463","1.54","-"
"2020/06/15","20:12","0.467","1.57","-"
"2020/06/15","20:18","0.471","1.56","-"
"2020/06/15","20:24","0.475","1.55","-"
"2020/06/15","20:30","0.479","1.53","-"
"2020/06/15","20:36","0.482","1.55","-"
"2020/06/15","20:42","0.486","1.55","-"
"2020/06/15","20:48","0.489","1.59","-"
"2020/06/15","20:54","0.491","1.59","-"
"2020/06/15","21:00","0.493","1.61","-"
"2020/06/15","21:06","0.495","1.61","-"
"2020/06/15","21:12","0.497","1.61","-"
"2020/06/15","21:18","0.499","1.6","-"
"2020/06/15","21:24","0.5","1.63","-"
"2020/06/15","21:30","0.501","1.62","-"
"2020/06/15","21:36","0.501","1.62","-"
"2020/06/15","21:42","0.501","1.63","-"
"2020/06/15","21:48","0.501","1.64","-"
"2020/06/15","21:54","0.501","1.64","-"
"2020/06/15","22:00","0.5","1.65","-"
"2020/06/15","22:06","0.499","1.66","-"
"2020/06/15","22:12","0.498","1.67","-"
"2020/06/15","22:18","0.496","1.67","-"
"2020/06/15","22:24","0.494","1.65","-"
"2020/06/15","22:30","0.492","1.65","-"
"2020/06/15","22:36","0.49","1.64","-"
"2020/06/15","22:42","0.487","1.62","-"
"2020/06/15","22:48","0.484","1.65","-"
"2020/06/15","22:54","0.481","1.64","-"
"2020/06/15","23:00","0.477","1.65","-"
"2020/06/15","23:06","0.474","1.63","-"
"2020/06/15","23:12","0.47","1.64","-"
"2020/06/15","23:18","0.466","1.61","-"
"2020/06/15","23:24","0.461","1.61","-"
"2020/06/15","23:30","0.456","1.61","-"
"2020/06/15","23:36","0.452","1.59","-"
"2020/06/15","23:42","0.446","1.59","-"
"2020/06/15","23:48","0.441","1.57","-"
"2020/06/15","23:54","0.436","1.58","-"
"2020/06/16","00:00","0.43","1.58","-"
"2020/06/16","00:06","0.424","1.58","-"
"2020/06/16","00:12","0.418","1.57","-"
"2020/06/16","00:18","0.412","1.56","-"
"2020/06/16","00:24","0.405","1.55","-"
"2020/06/16","00:30","0.399","1.52","-"
"2020/06/16","00:36","0.392","1.5","-"
"2020/06/16","00:42","0.385","1.51","-"
"2020/06/16","00:48","0.378","1.51","-"
"2020/06/16","00:54","0.371","1.5","-"
"2020/06/16","01:00","0.363","1.5","-"
"2020/06/16","01:06","0.356","1.48","-"
"2020/06/16","01:12","0.348","1.46","-"
"2020/06/16","01:18","0.34","1.45","-"
"2020/06/16","01:24","0.332","1.44","-"
"2020/06/16","01:30","0.325","1.42","-"
"2020/06/16","01:36","0.317","1.42","-"
"2020/06/16","01:42","0.308","1.42","-"
"2020/06/16","01:48","0.3","1.43","-"
"2020/06/16","01:54","0.292","1.42","-"
"2020/06/16","02:00","0.284","1.41","-"
"2020/06/16","02:06","0.275","1.39","-"
"2020/06/16","02:12","0.267","1.37","-"
"2020/06/16","02:18","0.259","1.36","-"
"2020/06/16","02:24","0.25","1.38","-"
"2020/06/16","02:30","0.242","1.38","-"
"2020/06/16","02:36","0.233","1.37","-"
"2020/06/16","02:42","0.225","1.35","-"
"2020/06/16","02:48","0.217","1.36","-"
"2020/06/16","02:54","0.208","1.36","-"
"2020/06/16","03:00","0.2","1.37","-"
"2020/06/16","03:06","0.192","1.36","-"
"2020/06/16","03:12","0.184","1.34","-"
"2020/06/16","03:18","0.176","1.34","-"
"2020/06/16","03:24","0.168","1.33","-"
"2020/06/16","03:30","0.161","1.32","-"
"2020/06/16","03:36","0.153","1.31","-"
"2020/06/16","03:42","0.146","1.32","-"
"2020/06/16","03:48","0.139","1.34","-"
"2020/06/16","03:54","0.132","1.33","-"
"2020/06/16","04:00","0.125","1.32","-"
"2020/06/16","04:06","0.118","1.31","-"
"2020/06/16","04:12","0.112","1.31","-"
"2020/06/16","04:18","0.105","1.31","-"
"2020/06/16","04:24","0.1","1.31","-"
"2020/06/16","04:30","0.094","1.31","-"
"2020/06/16","04:36","0.088","1.31","-"
"2020/06/16","04:42","0.083","1.31","-"
"2020/06/16","04:48","0.078","1.31","-"
"2020/06/16","04:54","0.073","1.3","-"
"2020/06/16","05:00","0.069","1.3","-"
"2020/06/16","05:06","0.065","1.3","-"
"2020/06/16","05:12","0.061","1.3","-"
"2020/06/16","05:18","0.058","1.28","-"
"2020/06/16","05:24","0.054","1.27","-"
"2020/06/16","05:30","0.051","1.28","-"
"2020/06/16","05:36","0.048","1.28","-"
"2020/06/16","05:42","0.046","1.29","-"
"2020/06/16","05:48","0.044","1.3","-"
"2020/06/16","05:54","0.042","1.28","-"
"2020/06/16","06:00","0.04","1.28","-"
"2020/06/16","06:06","0.039","1.29","-"
"2020/06/16","06:12","0.038","1.3","-"
"2020/06/16","06:18","0.037","1.31","-"
"2020/06/16","06:24","0.037","1.33","-"
"2020/06/16","06:30","0.036","1.34","-"
"2020/06/16","06:36","0.036","1.35","-"
"2020/06/16","06:42","0.036","1.35","-"
"2020/06/16","06:48","0.037","1.35","-"
"2020/06/16","06:54","0.037","1.35","-"
"2020/06/16","07:00","0.038","1.37","-"
"2020/06/16","07:06","0.039","1.38","-"
"2020/06/16","07:12","0.04","1.39","-"
"2020/06/16","07:18","0.041","1.39","-"
"2020/06/16","07:24","0.042","1.38","-"
"2020/06/16","07:30","0.044","1.39","-"
"2020/06/16","07:36","0.046","1.41","-"
"2020/06/16","07:42","0.047","1.41","-"
"2020/06/16","07:48","0.049","1.44","-"
"2020/06/16","07:54","0.051","1.38","-"
"2020/06/16","08:00","0.053","1.41","-"
"2020/06/16","08:06","0.055","1.38","-"
"2020/06/16","08:12","0.058","1.42","-"
"2020/06/16","08:18","0.06","1.41","-"
"2020/06/16","08:24","0.062","1.42","-"
"2020/06/16","08:30","0.064","1.41","-"
"2020/06/16","08:36","0.067","1.42","-"
"2020/06/16","08:42","0.069","1.42","-"
"2020/06/16","08:48","0.072","1.42","-"
"2020/06/16","08:54","0.074","1.41","-"
"2020/06/16","09:00","0.077","1.4","-"
"2020/06/16","09:06","0.079","1.4","-"
"2020/06/16","09:12","0.082","1.41","-"
"2020/06/16","09:18","0.084","1.41","-"
"2020/06/16","09:24","0.087","1.41","-"
"2020/06/16","09:30","0.09","1.4","-"
"2020/06/16","09:36","0.092","1.4","-"
"2020/06/16","09:42","0.095","1.39","-"
"2020/06/16","09:48","0.097","1.4","-"
"2020/06/16","09:54","0.1","1.4","-"
"2020/06/16","10:00","0.102","1.4","-"
"2020/06/16","10:06","0.105","1.4","-"
"2020/06/16","10:12","0.108","1.39","-"
"2020/06/16","10:18","0.11","1.4","-"
"2020/06/16","10:24","0.113","1.4","-"
"2020/06/16","10:30","0.115","1.41","-"
"2020/06/16","10:36","0.118","1.41","-"
"2020/06/16","10:42","0.121","1.4","-"
"2020/06/16","10:48","0.123","1.41","-"
"2020/06/16","10:54","0.126","1.4","-"
"2020/06/16","11:00","0.129","1.41","-"
"2020/06/16","11:06","0.131","1.42","-"
"2020/06/16","11:12","0.134","1.41","-"
"2020/06/16","11:18","0.137","1.41","-"
"2020/06/16","11:24","0.14","1.42","-"
"2020/06/16","11:30","0.142","1.42","-"
"2020/06/16","11:36","0.145","1.42","-"
"2020/06/16","11:42","0.148","1.42","-"
"2020/06/16","11:48","0.151","1.42","-"
"2020/06/16","11:54","0.154","1.43","-"
"2020/06/16","12:00","0.157","1.44","-"
"2020/06/16","12:06","0.16","1.45","-"
"2020/06/16","12:12","0.163","1.44","-"
"2020/06/16","12:18","0.166","1.44","-"
"2020/06/16","12:24","0.169","1.45","-"
"2020/06/16","12:30","0.172","1.46","-"
"2020/06/16","12:36","0.175","1.47","-"
"2020/06/16","12:42","0.178","1.47","-"
"2020/06/16","12:48","0.182","1.48","-"
"2020/06/16","12:54","0.185","1.5","-"
"2020/06/16","13:00","0.188","1.47","-"
"2020/06/16","13:06","0.191","1.47","-"
"2020/06/16","13:12","0.194","1.47","-"
"2020/06/16","13:18","0.198","1.5","-"
"2020/06/16","13:24","0.201","1.51","-"
"2020/06/16","13:30","0.204","1.5","-"
"2020/06/16","13:36","0.208","1.52","-"
"2020/06/16","13:42","0.211","1.54","-"
"2020/06/16","13:48","0.215","1.55","-"
"2020/06/16","13:54","0.218","1.57","-"
"2020/06/16","14:00","0.221","1.58","-"
"2020/06/16","14:06","0.225","1.57","-"
"2020/06/16","14:12","0.228","1.56","-"
"2020/06/16","14:18","0.232","1.57","-"
"2020/06/16","14:24","0.236","1.57","-"
"2020/06/16","14:30","0.239","1.56","-"
"2020/06/16","14:36","0.243","1.57","-"
"2020/06/16","14:42","0.246","1.58","-"
"2020/06/16","14:48","0.25","1.6","-"
"2020/06/16","14:54","0.254","1.59","-"
"2020/06/16","15:00","0.258","1.59","-"
"2020/06/16","15:06","0.261","1.58","-"
"2020/06/16","15:12","0.265","1.59","-"
"2020/06/16","15:18","0.269","1.57","-"
"2020/06/16","15:24","0.273","1.57","-"
"2020/06/16","15:30","0.277","1.58","-"
"2020/06/16","15:36","0.281","1.58","-"
"2020/06/16","15:42","0.285","1.58","-"
"2020/06/16","15:48","0.289","1.57","-"
"2020/06/16","15:54","0.294","1.56","-"
"2020/06/16","16:00","0.298","1.57","-"
"2020/06/16","16:06","0.302","1.57","-"
"2020/06/16","16:12","0.307","1.56","-"
"2020/06/16","16:18","0.311","1.56","-"
"2020/06/16","16:24","0.316","1.56","-"
"2020/06/16","16:30","0.32","1.54","-"
"2020/06/16","16:36","0.325","1.54","-"
"2020/06/16","16:42","0.33","1.53","-"
"2020/06/16","16:48","0.334","1.54","-"
"2020/06/16","16:54","0.339","1.53","-"
"2020/06/16","17:00","0.344","1.53","-"
"2020/06/16","17:06","0.349","1.53","-"
"2020/06/16","17:12","0.354","1.53","-"
"2020/06/16","17:18","0.359","1.53","-"
"2020/06/16","17:24","0.364","1.53","-"
"2020/06/16","17:30","0.369","1.52","-"
"2020/06/16","17:36","0.374","1.54","-"
"2020/06/16","17:42","0.379","1.54","-"
"2020/06/16","17:48","0.385","1.54","-"
"2020/06/16","17:54","0.39","1.54","-"
"2020/06/16","18:00","0.395","1.54","-"
"2020/06/16","18:06","0.4","1.53","-"
"2020/06/16","18:12","0.405","1.54","-"
"2020/06/16","18:18","0.41","1.54","-"
"2020/06/16","18:24","0.415","1.54","-"
"2020/06/16","18:30","0.42","1.53","-"
"2020/06/16","18:36","0.425","1.55","-"
"2020/06/16","18:42","0.43","1.54","-"
"2020/06/16","18:48","0.435","1.55","-"
"2020/06/16","18:54","0.439","1.55","-"
